# QBopomofo: 教育部重編國語辭典 詞條（freq=1 fallback）
#
# 資料來源：https://github.com/g0v/moedict-data
# 原始字典：教育部《重編國語辭典（修訂本）》
# 原始授權：CC BY-ND 3.0 TW（依教育部解釋，本檔僅取詞條 headword + 注音，不含釋義）
# 萃取方式：tools/extract_moedict.py（與既有 tsi.csv/word.csv/phrases.csv 去重後）
#
# 條目數：89321

脟,1,ㄌㄨㄢˇ
脫,1,ㄊㄨㄟˋ
腼,1,ㄇㄧㄢˇ
膦,1,ㄌㄧㄣˊ
膪,1,ㄔㄨㄞˋ
膹,1,ㄈㄟˋ
臷,1,ㄓˋ
舚,1,ㄊㄧㄢˋ
茆,1,ㄇㄠˊ
茇,1,ㄅㄟˋ
茷,1,ㄆㄟˋ
萁,1,ㄐㄧ
萯,1,ㄅㄟˋ
萷,1,ㄕㄠ
萷,1,ㄕㄨㄛˋ
蔘,1,ㄙㄢ
蔪,1,ㄐㄧㄢ
蔪,1,ㄕㄢ
蔫,1,ㄋㄧㄢ
蔽,1,ㄈㄨˊ
薶,1,ㄨㄛ
蝳,1,ㄉㄞˋ
蝹,1,ㄠˇ
螹,1,ㄑㄧㄢˊ
衃,1,ㄈㄡˊ
衩,1,ㄔㄚˇ
褶,1,ㄒㄩㄝˊ
襀,1,ㄐㄧ
襬,1,ㄅㄟ
襾,1,ㄒㄧㄚˋ
覕,1,ㄆㄧㄝ
謈,1,ㄆㄛˋ
謯,1,ㄐㄧㄝ
貏,1,ㄅㄟˋ
貗,1,ㄌㄩˊ
賁,1,ㄈㄣˋ
趠,1,ㄓㄨㄛˊ
趵,1,ㄅㄛ
趷,1,ㄎㄜ
跇,1,ㄔˋ
跕,1,ㄊㄧㄝ
跢,1,ㄉㄨㄛˋ
踖,1,ㄑㄩㄝˋ
踶,1,ㄓˋ
蹔,1,ㄗㄢˋ
轐,1,ㄅㄨˊ
遬,1,ㄙㄨˋ
那,1,ㄋㄚ
郇,1,ㄏㄨㄢˊ
鄳,1,ㄇㄥˇ
鄳,1,ㄇㄧㄥˇ
釃,1,ㄙ
釤,1,ㄕㄢ
鈀,1,ㄅㄚ
鈒,1,ㄙㄜˋ
鈚,1,ㄆㄧ
鉳,1,ㄅㄟˇ
鉷,1,ㄏㄨㄥˊ
鋼,1,ㄍㄤˋ
錒,1,ㄚ
鍑,1,ㄈㄨˊ
鏑,1,ㄉㄧ
鐒,1,ㄌㄠˊ
鐦,1,ㄎㄞ
鐭,1,ㄠˋ
鑲,1,ㄖㄤˊ
鑹,1,ㄘㄨㄢˋ
閬,1,ㄌㄤˊ
阤,1,ㄓˋ
阤,1,ㄧˇ
霸,1,ㄆㄛˋ
鞘,1,ㄕㄠ
鞞,1,ㄅㄟ
鞴,1,ㄅㄟˋ
頄,1,ㄎㄨㄟˊ
頮,1,ㄏㄨㄟˋ
頸,1,ㄍㄥˇ
顢,1,ㄇㄢ
颩,1,ㄉㄧㄡ
颩,1,ㄘㄨㄛ
餜,1,ㄍㄨㄛˇ
馲,1,ㄌㄨㄛˋ
骲,1,ㄅㄛˊ
髟,1,ㄕㄢ
髳,1,ㄇㄥˊ
髿,1,ㄙㄨㄛ
鬌,1,ㄉㄨㄛˋ
魬,1,ㄅㄢˋ
魭,1,ㄨㄢˇ
鮎,1,ㄋㄧㄢˊ
鰵,1,ㄇㄧㄣˇ
麮,1,ㄑㄩˇ
𠁥,1,ㄍㄨㄞˇ
𠂢,1,ㄆㄞˋ
𠑹,1,ㄍㄨˇ
𠦬,1,ㄍㄨㄞ
𠷎,1,ㄔㄡˊ
𠿺,1,ㄗㄤˋ
𢙈,1,ㄑㄧㄣˋ
𣖾,1,ㄅㄟˋ
𣘨,1,ㄜˇ
𣘨,1,ㄜˊ
𣙷,1,ㄇㄤˇ
𣝓,1,ㄧㄢˇ
𣶐,1,ㄆㄠˋ
𤺺,1,ㄉㄢˋ
𥝌,1,ㄐㄧ
𦌊,1,ㄙㄨˋ
𦥑,1,ㄐㄩˊ
𧑗,1,ㄋㄧㄥˊ
𧮫,1,ㄐㄩㄝˊ
𨇯,1,ㄕㄨㄤ
𨝸,1,ㄊㄢˊ
𩱚,1,ㄅㄛˊ
𩱚,1,ㄆㄨ
𪏆,1,ㄊㄨㄣ
凵,1,ㄑㄩ
󺟑,1,ㄎㄞˇ
󺟑,1,ㄎㄞˋ
󺰲,1,ㄙˋ
󺰳,1,ㄨˇ
󺰴,1,ㄌㄧㄡˋ
㑳擾,1,ㄓㄡˋ ㄖㄠˇ
㓦劃,1,ㄅㄛˋ ㄏㄨㄚˋ
㔩葉,1,ㄜˋ ㄧㄝˋ
㕷啦,1,ㄆㄚ ㄌㄚ
㕷噠,1,ㄆㄚ ㄉㄚˊ
㟏岈,1,ㄏㄢ ㄒㄧㄚ
㥄遽,1,ㄌㄧㄥˊ ㄐㄩˋ
㥏墨,1,ㄊㄧㄢˇ ㄇㄛˋ
㩳身,1,ㄙㄨㄥˇ ㄕㄣ
㲯毿,1,ㄌㄢˊ ㄙㄢ
